timetable_id,stop_id,stop_sequence,stop_name,connected_routes
47,799500,2,East Street and Buckland Drive,8/Southfield via Warren & Plain Street
47,799501,3,Edson Street and East Street,8/Southfield via Warren & Plain Street
47,799502,4,Edson Street and wallace Street,8/Southfield via Warren & Plain Street
47,799503,5,Summer Street and Snell Drive,8/Southfield via Warren & Plain Street
47,799504,6,Summer Street and Coral Street,8/Southfield via Warren & Plain Street
47,799505,7,Summer Street and S Leyden Street,8/Southfield via Warren & Plain Street
47,799506,8,Otto Street and Auburn Street,8/Southfield via Warren & Plain Street
47,799507,9,Campello MBTA Station,8/Southfield via Warren & Plain Street
47,799508,10,Keith Avenue and Main Street,8/Southfield via Warren & Plain Street
47,799509,11,Keith Avenue and Warren Avenue,8/Southfield via Warren & Plain Street
47,799510,12,Warren Avenue and Rutland Square,8/Southfield via Warren & Plain Street
47,799511,13,Warren Street and Wilkins Place,8/Southfield via Warren & Plain Street
47,799512,14,Warren Avenue and Nilson Street,8/Southfield via Warren & Plain Street
47,799513,15,Warren Avenue and Sheppard Street,8/Southfield via Warren & Plain Street
47,799514,16,Warren Avenue and David Street,8/Southfield via Warren & Plain Street
47,799515,17,Warren Avenue and Central Square,8/Southfield via Warren & Plain Street
47,799516,18,Warren Avenue and Winthrop Street,8/Southfield via Warren & Plain Street
47,799517,19,Warren Avenue and Belmont Street,8/Southfield via Warren & Plain Street
47,799518,20,Main Street and VFW Parkway,8/Southfield via Warren & Plain Street
47,799180,21,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
48,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
48,799307,2,Legion Parkway and Main Street,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
48,799308,3,Legion Parkway and Warren Avenue,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
48,799309,4,Warren Avenue and W Elm Street,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
48,799464,5,Warren Avenue and Belmont Street,8/Southfield via Warren & Plain Street
48,799465,6,Warren Avenue and West Park Street,8/Southfield via Warren & Plain Street
48,799466,7,Warren Avenue and Harvard Street,8/Southfield via Warren & Plain Street
48,799467,8,Warren Avenue and Dover Street,8/Southfield via Warren & Plain Street
48,799468,9,Warren Avenue and Foster Street,8/Southfield via Warren & Plain Street
48,799469,10,Warren Avenue and Florence Street,8/Southfield via Warren & Plain Street
48,799470,11,Warren Avenue and Myrtle Street,8/Southfield via Warren & Plain Street
48,799471,12,Warren Avenue and Menlo Street,8/Southfield via Warren & Plain Street
48,799472,13,Warren Avenue and Tribou Street,8/Southfield via Warren & Plain Street
48,799473,14,Warren Avenue and Hillberg Avenue,8/Southfield via Warren & Plain Street
48,799474,15,Warren Avenue and Calmar Street,8/Southfield via Warren & Plain Street
48,799475,16,Warren Avenue and Tremont Street,8/Southfield via Warren & Plain Street
48,799476,17,Warren Avenue and W Chestnut Street,8/Southfield via Warren & Plain Street
48,799477,18,Warren Avenue and Leach Avenue,8/Southfield via Warren & Plain Street
48,799478,19,Warren Avenue and Clifton Street,8/Southfield via Warren & Plain Street
48,799479,20,Plain Street and Montello Street Ext.,8/Southfield via Warren & Plain Street
48,799480,21,Plain Street and Campello High rise,"12/Routes to Boston and Beyond , 8/Southfield via Warren & Plain Street"
48,799481,22,Otto Street and Summer Street,8/Southfield via Warren & Plain Street
48,799482,23,Summer Street and S Leyden Street,8/Southfield via Warren & Plain Street
48,799483,24,Summer Street at Factory,8/Southfield via Warren & Plain Street
48,799484,25,Summer Street and Perkins Avenue,8/Southfield via Warren & Plain Street
48,799485,26,Summer Street and Baker Street,8/Southfield via Warren & Plain Street
48,799486,27,Summer Street and Carl Avenue,8/Southfield via Warren & Plain Street
48,799487,28,Carl Avenue and Bristol Avenue,8/Southfield via Warren & Plain Street
48,799488,29,Carl Avenue and Litch Field,8/Southfield via Warren & Plain Street
48,799489,30,Carl Avenue and Atherton Street,8/Southfield via Warren & Plain Street
48,799490,31,Carl Avenue and Southfield Drive,8/Southfield via Warren & Plain Street
48,799491,32,Carl Avenue at Davis School,8/Southfield via Warren & Plain Street
48,799492,33,Carl Avenue and Plain Street,8/Southfield via Warren & Plain Street
48,799493,34,Plain Street and Shultz Road,8/Southfield via Warren & Plain Street
48,799494,35,Plain Street and Cushing Road,8/Southfield via Warren & Plain Street
48,799495,36,East Street and Plain Street,8/Southfield via Warren & Plain Street
48,799496,37,East Street and Darby Road,8/Southfield via Warren & Plain Street
48,799497,38,612 East Street,8/Southfield via Warren & Plain Street
48,799498,39,East Street and southfield Drive,8/Southfield via Warren & Plain Street
48,799499,40,East Street. & Hopkins Road,8/Southfield via Warren & Plain Street
48,799500,41,East Street and Buckland Drive,8/Southfield via Warren & Plain Street
49,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
49,799307,2,Legion Parkway and Main Street,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
49,799308,3,Legion Parkway and Warren Avenue,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
49,799309,4,Warren Avenue and W Elm Street,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
49,799464,5,Warren Avenue and Belmont Street,8/Southfield via Warren & Plain Street
49,799465,6,Warren Avenue and West Park Street,8/Southfield via Warren & Plain Street
49,799466,7,Warren Avenue and Harvard Street,8/Southfield via Warren & Plain Street
49,799467,8,Warren Avenue and Dover Street,8/Southfield via Warren & Plain Street
49,799468,9,Warren Avenue and Foster Street,8/Southfield via Warren & Plain Street
49,799469,10,Warren Avenue and Florence Street,8/Southfield via Warren & Plain Street
49,799470,11,Warren Avenue and Myrtle Street,8/Southfield via Warren & Plain Street
49,799471,12,Warren Avenue and Menlo Street,8/Southfield via Warren & Plain Street
49,799472,13,Warren Avenue and Tribou Street,8/Southfield via Warren & Plain Street
49,799473,14,Warren Avenue and Hillberg Avenue,8/Southfield via Warren & Plain Street
49,799474,15,Warren Avenue and Calmar Street,8/Southfield via Warren & Plain Street
49,799475,16,Warren Avenue and Tremont Street,8/Southfield via Warren & Plain Street
49,799476,17,Warren Avenue and W Chestnut Street,8/Southfield via Warren & Plain Street
49,799477,18,Warren Avenue and Leach Avenue,8/Southfield via Warren & Plain Street
49,799478,19,Warren Avenue and Clifton Street,8/Southfield via Warren & Plain Street
49,799479,20,Plain Street and Montello Street Ext.,8/Southfield via Warren & Plain Street
49,799480,21,Plain Street and Campello High rise,"12/Routes to Boston and Beyond , 8/Southfield via Warren & Plain Street"
49,799481,22,Otto Street and Summer Street,8/Southfield via Warren & Plain Street
49,799482,23,Summer Street and S Leyden Street,8/Southfield via Warren & Plain Street
49,799483,24,Summer Street at Factory,8/Southfield via Warren & Plain Street
49,799484,25,Summer Street and Perkins Avenue,8/Southfield via Warren & Plain Street
49,799485,26,Summer Street and Baker Street,8/Southfield via Warren & Plain Street
49,799486,27,Summer Street and Carl Avenue,8/Southfield via Warren & Plain Street
49,799487,28,Carl Avenue and Bristol Avenue,8/Southfield via Warren & Plain Street
49,799488,29,Carl Avenue and Litch Field,8/Southfield via Warren & Plain Street
49,799489,30,Carl Avenue and Atherton Street,8/Southfield via Warren & Plain Street
49,799490,31,Carl Avenue and Southfield Drive,8/Southfield via Warren & Plain Street
49,799491,32,Carl Avenue at Davis School,8/Southfield via Warren & Plain Street
49,799492,33,Carl Avenue and Plain Street,8/Southfield via Warren & Plain Street
49,799493,34,Plain Street and Shultz Road,8/Southfield via Warren & Plain Street
49,799494,35,Plain Street and Cushing Road,8/Southfield via Warren & Plain Street
49,799495,36,East Street and Plain Street,8/Southfield via Warren & Plain Street
49,799496,37,East Street and Darby Road,8/Southfield via Warren & Plain Street
49,799497,38,612 East Street,8/Southfield via Warren & Plain Street
49,799498,39,East Street and southfield Drive,8/Southfield via Warren & Plain Street
49,799499,40,East Street. & Hopkins Road,8/Southfield via Warren & Plain Street
49,799500,41,East Street and Buckland Drive,8/Southfield via Warren & Plain Street
50,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
50,799307,2,Legion Parkway and Main Street,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
50,799308,3,Legion Parkway and Warren Avenue,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
50,799309,4,Warren Avenue and W Elm Street,"3/VA Hospital via Belmont, 8/Southfield via Warren & Plain Street"
50,799464,5,Warren Avenue and Belmont Street,8/Southfield via Warren & Plain Street
50,799465,6,Warren Avenue and West Park Street,8/Southfield via Warren & Plain Street
50,799466,7,Warren Avenue and Harvard Street,8/Southfield via Warren & Plain Street
50,799467,8,Warren Avenue and Dover Street,8/Southfield via Warren & Plain Street
50,799468,9,Warren Avenue and Foster Street,8/Southfield via Warren & Plain Street
50,799469,10,Warren Avenue and Florence Street,8/Southfield via Warren & Plain Street
50,799470,11,Warren Avenue and Myrtle Street,8/Southfield via Warren & Plain Street
50,799471,12,Warren Avenue and Menlo Street,8/Southfield via Warren & Plain Street
50,799472,13,Warren Avenue and Tribou Street,8/Southfield via Warren & Plain Street
50,799473,14,Warren Avenue and Hillberg Avenue,8/Southfield via Warren & Plain Street
50,799474,15,Warren Avenue and Calmar Street,8/Southfield via Warren & Plain Street
50,799475,16,Warren Avenue and Tremont Street,8/Southfield via Warren & Plain Street
50,799476,17,Warren Avenue and W Chestnut Street,8/Southfield via Warren & Plain Street
50,799477,18,Warren Avenue and Leach Avenue,8/Southfield via Warren & Plain Street
50,799478,19,Warren Avenue and Clifton Street,8/Southfield via Warren & Plain Street
50,799479,20,Plain Street and Montello Street Ext.,8/Southfield via Warren & Plain Street
50,799480,21,Plain Street and Campello High rise,"12/Routes to Boston and Beyond , 8/Southfield via Warren & Plain Street"
50,799481,22,Otto Street and Summer Street,8/Southfield via Warren & Plain Street
50,799482,23,Summer Street and S Leyden Street,8/Southfield via Warren & Plain Street
50,799483,24,Summer Street at Factory,8/Southfield via Warren & Plain Street
50,799484,25,Summer Street and Perkins Avenue,8/Southfield via Warren & Plain Street
50,799485,26,Summer Street and Baker Street,8/Southfield via Warren & Plain Street
50,799486,27,Summer Street and Carl Avenue,8/Southfield via Warren & Plain Street
50,799487,28,Carl Avenue and Bristol Avenue,8/Southfield via Warren & Plain Street
50,799488,29,Carl Avenue and Litch Field,8/Southfield via Warren & Plain Street
50,799489,30,Carl Avenue and Atherton Street,8/Southfield via Warren & Plain Street
50,799490,31,Carl Avenue and Southfield Drive,8/Southfield via Warren & Plain Street
50,799491,32,Carl Avenue at Davis School,8/Southfield via Warren & Plain Street
50,799492,33,Carl Avenue and Plain Street,8/Southfield via Warren & Plain Street
50,799493,34,Plain Street and Shultz Road,8/Southfield via Warren & Plain Street
50,799494,35,Plain Street and Cushing Road,8/Southfield via Warren & Plain Street
50,799495,36,East Street and Plain Street,8/Southfield via Warren & Plain Street
50,799496,37,East Street and Darby Road,8/Southfield via Warren & Plain Street
50,799497,38,612 East Street,8/Southfield via Warren & Plain Street
50,799498,39,East Street and southfield Drive,8/Southfield via Warren & Plain Street
50,799499,40,East Street. & Hopkins Road,8/Southfield via Warren & Plain Street
50,799500,41,East Street and Buckland Drive,8/Southfield via Warren & Plain Street
51,799265,1,Kmart ,2/S Plaza/Campello Via Main Street
51,807064,2,Shaws South ,2/S Plaza/Campello Via Main Street
51,799267,3,Main Street at Auto Dealers,2/S Plaza/Campello Via Main Street
51,799268,4,Main Street at Wendy's,2/S Plaza/Campello Via Main Street
51,799269,5,Main Street at D'Angelos,2/S Plaza/Campello Via Main Street
51,799270,6,Main Street and sargeants Way,2/S Plaza/Campello Via Main Street
51,799271,7,Main Street and Meadow Lane,2/S Plaza/Campello Via Main Street
51,799272,8,Main Street and Garfield Street,2/S Plaza/Campello Via Main Street
51,799273,9,Main Street and Perkins Avenue,2/S Plaza/Campello Via Main Street
51,799274,10,Main Street and E Chestnut Street,2/S Plaza/Campello Via Main Street
51,799275,11,Main Street and Pinkham Street,2/S Plaza/Campello Via Main Street
51,799276,12,Main Street and Grand Street,2/S Plaza/Campello Via Main Street
51,799277,13,Main Street and Temple Street,2/S Plaza/Campello Via Main Street
51,799278,14,Main Street and Grove Street,2/S Plaza/Campello Via Main Street
51,799279,15,Main Street and Hancock Street,2/S Plaza/Campello Via Main Street
51,799280,16,Main Street and Main Street place,2/S Plaza/Campello Via Main Street
51,799281,17,Packard Street and Main Street,2/S Plaza/Campello Via Main Street
51,799282,18,Main Street and Union Street,2/S Plaza/Campello Via Main Street
